RainfallTganu
2011-05-20,0.0,1.0,0.0,17.0
2011-05-21,24.5,4.5,0.4,0.5
2011-05-22,50.0,1.0,3.1,3.5
2011-05-23,0.9,28.0,0.0,1.0
2011-05-24,2.6,1.5,0.4,8.5
2011-05-25,0.0,3.0,5.0,35.0
2011-05-26,2.3,0.4,6.1,0.9
2011-05-27,18.7,26.0,30.0,9.5
2011-05-28,0.0,1.6,0.4,0.0
2011-05-29,0.0,2.5,0.5,0.0
2011-05-30,0.5,0.4,0.6,0.0
2011-05-31,33.0,1.1,0.0,0.0
2011-06-01,8.2,0.0,0.0,5.0
2011-06-02,1.8,2.0,0.4,0.0
2011-06-03,0.5,0.0,11.6,0.0
2011-06-04,0.5,11.0,0.0,0.0
2011-06-05,0.0,0.5,0.4,2.0
2011-06-06,0.0,11.0,33.5,0.0
2011-06-07,0.0,13.0,4.6,28.7
2011-06-08,70.4,11.5,23.5,2.3
2011-06-09,2.1,1.0,2.5,0.0
2011-06-10,2.0,0.0,0.0,1.0
2011-06-11,0.0,2.0,0.4,5.1
2011-06-12,0.0,0.0,6.6,0.4
2011-06-13,0.4,10.4,0.4,16.0
2011-06-14,0.1,1.1,12.1,0.0
2011-06-15,33.9,0.0,1.5,54.5
2011-06-16,1.6,0.0,0.0,0.0
2011-06-17,0.0,13.6,8.3,0.0
2011-06-18,0.0,15.9,78.8,1.0
2011-06-19,0.0,0.0,1.0,0.5
2011-06-20,0.0,0.0,0.0,0.0
2011-06-21,0.4,0.5,0.0,68.5
2011-06-22,51.6,44.5,23.0,24.0
2011-06-23,0.0,0.0,0.0,0.5
2011-06-24,0.0,0.5,0.5,11.0
2011-06-25,0.0,3.0,12.0,1.2
2011-06-26,0.0,5.5,0.0,8.8
2011-06-27,0.0,25.5,0.0,0.5
2011-06-28,0.0,0.0,0.0,0.0
2011-06-29,0.0,45.0,0.0,0.0
2011-06-30,0.0,8.0,0.0,0.0
2011-07-01,0.0,0.0,0.0,0.0
2011-07-02,0.0,0.4,0.5,0.4
2011-07-03,0.0,1.6,0.0,18.6
2011-07-04,5.0,58.0,0.0,1.0
2011-07-05,0.0,2.0,0.0,0.0
2011-07-06,0.0,18.3,0.0,0.0
2011-07-07,0.0,0.2,23.5,3.5
2011-07-08,0.0,0.0,0.4,0.5
2011-07-09,0.0,0.0,34.6,0.0
2011-07-10,0.0,0.0,0.0,0.0
2011-07-11,0.0,0.0,0.0,0.0
2011-07-12,0.0,1.5,0.0,5.0
2011-07-13,0.0,33.5,0.0,4.2
2011-07-14,18.0,0.0,0.0,22.7
2011-07-15,0.0,20.5,0.0,40.5
2011-07-16,0.0,0.0,0.0,6.5
2011-07-17,0.0,0.0,5.3,27.6
2011-07-18,0.0,0.0,0.2,0.0
2011-07-19,0.0,0.0,2.5,0.0
2011-07-20,0.5,0.0,0.0,0.0
2011-07-21,7.0,0.0,0.0,2.0
2011-07-22,0.9,1.1,1.0,1.5
2011-07-23,5.1,9.1,12.0,9.0
2011-07-24,1.0,11.9,20.2,11.5
2011-07-25,0.0,0.0,13.0,8.0
2011-07-26,0.0,11.4,9.8,15.4
2011-07-27,0.4,0.6,0.0,8.1
2011-07-28,2.6,0.0,0.0,0.5
2011-07-29,1.0,0.0,0.0,0.0
2011-07-30,0.0,0.0,0.0,0.0
2011-07-31,0.0,0.0,0.0,0.0
2011-08-01,0.0,0.0,0.0,0.0
2011-08-02,0.0,0.0,0.0,0.0
2011-08-03,0.0,36.0,0.0,4.0
2011-08-04,0.0,0.0,0.0,0.0
2011-08-05,0.0,0.0,0.0,0.0
2011-08-06,0.5,0.4,2.7,0.0
2011-08-07,45.5,24.1,44.3,0.5
2011-08-08,0.5,2.0,0.0,0.0
2011-08-09,0.5,3.0,0.0,0.0
2011-08-10,0.0,15.0,0.0,0.0
2011-08-11,0.0,0.0,0.0,0.3
2011-08-12,3.0,3.0,9.5,41.7
2011-08-13,0.0,7.5,0.0,18.5
2011-08-14,0.0,1.0,0.0,0.0
2011-08-15,0.5,1.0,1.0,0.0
2011-08-16,0.0,2.0,0.0,15.5
2011-08-17,0.0,0.0,0.0,0.4
2011-08-18,0.0,0.0,0.0,0.1
2011-08-19,0.4,70.0,0.0,0.0
2011-08-20,25.1,0.0,0.4,0.0
2011-08-21,0.0,0.0,0.1,0.0
2011-08-22,35.0,53.5,0.5,8.1
2011-08-23,57.5,0.8,0.4,3.9
2011-08-24,10.5,1.7,1.1,0.5
2011-08-25,0.0,29.7,25.2,17.7
2011-08-26,0.0,6.3,5.3,0.8
2011-08-27,10.0,35.4,15.1,0.0
2011-08-28,2.0,8.6,18.8,16.7
2011-08-29,40.5,15.0,7.6,0.3
2011-08-30,0.0,0.0,0.0,0.0
2011-08-31,0.0,22.0,32.0,9.5
2011-09-01,0.0,0.5,0.0,0.0
2011-09-02,3.5,3.5,22.0,4.5
2011-09-03,0.0,0.0,7.5,0.0
2011-09-04,0.0,9.5,0.0,0.0
2011-09-05,0.0,9.0,0.0,0.0
2011-09-06,0.0,0.0,0.5,9.8
2011-09-07,0.0,10.8,0.0,7.2
2011-09-08,0.0,2.2,6.0,1.0
2011-09-09,25.8,1.4,56.0,7.0
2011-09-10,1.2,27.4,23.0,14.5
2011-09-11,1.5,0.2,3.6,0.0
2011-09-12,0.5,0.0,0.0,0.0
2011-09-13,0.5,2.0,0.0,0.0
2011-09-14,0.0,22.0,0.0,3.0
2011-09-15,0.0,2.0,0.0,4.5
2011-09-16,0.0,0.0,7.0,0.0
2011-09-17,8.5,13.0,0.0,0.0
2011-09-18,17.5,22.0,7.5,19.0
2011-09-19,13.0,0.5,0.4,1.5
2011-09-20,1.2,36.1,9.9,27.5
2011-09-21,21.3,1.2,2.4,13.5
2011-09-22,0.0,18.1,9.1,35.5
2011-09-23,0.0,2.6,3.3,0.0
2011-09-24,0.0,0.0,5.4,0.0
2011-09-25,4.4,54.6,2.8,13.0
2011-09-26,54.9,20.4,37.7,18.5
2011-09-27,0.2,0.5,43.5,7.0
2011-09-28,3.5,0.0,0.0,0.0
2011-09-29,0.0,0.0,9.0,8.0
2011-09-30,0.5,0.0,0.0,0.0
2011-10-01,16.6,12.0,15.0,1.5
2011-10-02,12.9,2.8,23.5,7.5
2011-10-03,3.0,26.2,15.8,13.0
2011-10-04,5.5,23.5,19.2,35.6
2011-10-05,24.3,75.2,32.5,46.4
2011-10-06,0.2,0.8,1.5,0.5
2011-10-07,68.9,20.4,0.0,44.2
2011-10-08,3.6,2.6,46.0,9.3
2011-10-09,0.0,0.0,0.0,8.0
2011-10-10,14.9,19.1,0.8,64.6
2011-10-11,26.1,1.4,2.2,11.9
2011-10-12,0.0,1.5,16.5,11.5
2011-10-13,0.0,0.0,0.0,0.0
2011-10-14,0.0,0.0,0.0,0.0
2011-10-15,0.0,31.0,0.0,0.0
2011-10-16,0.0,5.5,0.0,0.0
2011-10-17,2.9,5.0,0.3,10.4
2011-10-18,10.5,15.9,34.0,34.4
2011-10-19,21.4,2.6,19.6,10.2
2011-10-20,13.1,16.8,0.8,0.6
2011-10-21,0.4,26.2,6.2,4.4
2011-10-22,43.4,4.2,3.3,1.0
2011-10-23,1.1,1.4,19.6,2.3
2011-10-24,17.5,20.4,16.8,11.1
2011-10-25,4.1,9.5,1.2,29.5
2011-10-26,28.4,21.8,15.1,7.0
2011-10-27,77.1,27.7,39.5,30.0
2011-10-28,0.5,3.3,4.4,5.8
2011-10-29,26.6,27.0,18.7,12.8
2011-10-30,0.7,20.0,92.0,51.1
2011-10-31,27.0,37.5,17.8,44.2
2011-11-01,7.4,16.6,15.6,22.6
2011-11-02,8.7,2.0,1.0,8.1
2011-11-03,8.5,0.0,1.0,11.6
2011-11-04,0.0,0.0,20.0,0.8
2011-11-05,30.5,19.0,20.1,2.5
2011-11-06,1.0,0.0,12.9,13.0
2011-11-07,0.8,3.5,6.5,20.0
2011-11-08,10.2,0.0,0.0,64.5
2011-11-09,0.5,4.5,0.0,0.0
2011-11-10,0.0,3.5,0.0,1.0
2011-11-11,9.0,0.0,0.0,0.0
2011-11-12,28.5,5.5,34.0,24.5
2011-11-13,3.4,5.9,13.8,1.4
2011-11-14,18.6,13.5,20.4,26.6
2011-11-15,4.3,5.3,38.1,30.3
2011-11-16,5.7,6.2,24.8,29.6
2011-11-17,0.0,0.0,0.0,0.0
2011-11-18,0.0,0.0,0.0,0.0
2011-11-19,0.4,0.4,0.5,2.1
2011-11-20,24.0,36.2,118.2,66.5
2011-11-21,117.0,99.0,97.8,89.3
2011-11-22,105.7,186.1,78.9,95.0
2011-11-23,170.3,177.5,97.4,147.7
2011-11-24,31.5,39.2,28.8,36.9
2011-11-25,8.0,46.7,14.9,0.5
2011-11-26,27.0,57.7,2.0,2.9
2011-11-27,15.2,60.8,0.4,0.7
2011-11-28,32.9,31.6,5.7,8.4
2011-11-29,49.2,78.3,2.0,0.5
2011-11-30,14.1,7.2,3.5,0.0
2011-12-01,1.6,27.5,7.5,0.3
2011-12-02,0.0,0.0,0.0,2.2
2011-12-03,0.5,0.0,7.0,0.0
2011-12-04,13.5,74.2,66.2,77.5
2011-12-05,26.8,12.7,2.3,0.0
2011-12-06,0.6,2.6,0.0,0.0
2011-12-07,13.6,0.0,0.0,0.0
2011-12-08,0.0,0.0,0.0,0.0
2011-12-09,0.5,0.4,0.5,0.0
2011-12-10,118.2,94.7,5.0,0.4
2011-12-11,45.1,37.9,6.5,67.3
2011-12-12,131.2,19.0,42.5,61.8
2011-12-13,0.0,0.0,0.0,0.5
2011-12-14,0.0,0.0,0.4,1.4
2011-12-15,12.2,6.0,112.6,107.7
2011-12-16,56.5,98.7,18.1,21.7
2011-12-17,7.1,56.3,6.4,10.7
2011-12-18,7.7,37.7,0.4,2.4
2011-12-19,3.3,17.0,16.5,32.5
2011-12-20,6.6,6.0,17.0,3.4
2011-12-21,38.3,64.0,32.8,21.7
2011-12-22,4.2,11.9,0.8,3.5
2011-12-23,6.1,13.2,1.0,0.0
2011-12-24,9.3,13.5,0.0,1.1
2011-12-25,6.2,7.7,0.5,0.9
2011-12-26,2.8,3.8,0.5,0.4
2011-12-27,6.9,23.1,1.3,12.3
2011-12-28,27.6,18.6,0.3,10.7
2011-12-29,0.9,5.0,6.5,1.4
2011-12-30,57.9,27.0,33.8,18.7
2011-12-31,1.8,37.6,109.3,51.9
2012-01-01,3.9,67.2,53.8,162.9
2012-01-02,28.0,93.7,7.4,94.0
2012-01-03,0.1,1.5,2.2,0.0
2012-01-04,0.0,0.3,0.0,0.3
2012-01-05,0.0,3.7,0.0,1.2
2012-01-06,0.0,0.0,0.0,0.0
2012-01-07,1.2,30.5,0.0,0.0
2012-01-08,3.8,14.0,3.5,19.7
2012-01-09,8.8,8.0,4.2,6.9
2012-01-10,7.5,37.2,2.8,3.4
2012-01-11,22.6,60.3,4.8,4.6
2012-01-12,18.4,79.2,9.3,2.2
2012-01-13,174.4,142.8,16.2,9.3
2012-01-14,14.8,61.5,1.7,4.3
2012-01-15,0.0,1.0,57.0,58.1
2012-01-16,0.0,0.0,43.3,4.6
2012-01-17,17.5,0.0,10.7,1.0
2012-01-18,0.0,47.0,7.3,32.6
2012-01-19,0.5,17.3,0.6,1.5
2012-01-20,1.0,19.2,7.0,17.5
2012-01-21,0.0,0.0,0.0,0.0
2012-01-22,0.0,0.0,0.5,0.0
2012-01-23,0.5,0.0,0.0,0.0
2012-01-24,0.0,0.0,0.0,0.0
2012-01-25,0.0,0.0,0.0,0.0
2012-01-26,0.4,0.0,0.5,0.0
2012-01-27,88.5,46.8,0.5,1.9
2012-01-28,71.6,19.4,66.2,11.2
2012-01-29,8.5,11.2,0.9,16.2
2012-01-30,1.0,2.6,0.5,4.5
2012-01-31,1.0,18.7,2.0,36.7
2012-02-01,0.9,25.1,3.5,2.0
2012-02-02,3.2,14.9,4.5,0.5
2012-02-03,3.4,5.2,0.4,0.0
2012-02-04,0.0,1.5,0.5,0.0
2012-02-05,0.4,10.5,0.6,0.0
2012-02-06,11.1,0.5,0.0,0.0
2012-02-07,0.0,0.0,0.0,0.0
2012-02-08,0.0,0.0,0.0,0.0
2012-02-09,0.0,0.0,0.0,0.0
2012-02-10,0.4,0.5,0.0,0.0
2012-02-11,2.5,55.4,0.0,2.0
2012-02-12,1.6,17.4,0.0,1.0
2012-02-13,1.0,3.2,0.0,0.0
2012-02-14,0.0,0.0,0.0,1.0
2012-02-15,0.0,0.0,0.0,0.0
2012-02-16,0.0,0.0,0.0,0.0
2012-02-17,0.0,7.5,0.0,0.0
2012-02-18,2.6,4.5,2.5,0.0
2012-02-19,14.3,15.5,0.0,0.0
2012-02-20,0.1,2.5,0.0,0.0
2012-02-21,0.0,0.0,0.0,0.0
2012-02-22,0.0,0.0,0.0,0.0
2012-02-23,0.0,0.5,0.0,0.0
2012-02-24,0.0,1.0,0.0,0.0
2012-02-25,0.0,0.0,0.0,0.0
2012-02-26,0.0,0.0,0.0,0.0
2012-02-27,3.3,5.4,3.3,0.0
2012-02-28,0.6,11.1,10.2,0.4
2012-02-29,7.0,1.1,0.8,20.6
2012-03-01,4.5,14.0,18.1,9.6
2012-03-02,21.5,97.8,56.7,34.8
2012-03-03,49.7,30.2,148.4,82.9
2012-03-04,0.0,0.5,0.0,2.0
2012-03-05,19.5,12.5,109.0,4.6
2012-03-06,0.0,0.0,0.5,0.0
2012-03-07,0.6,0.0,0.8,1.0
2012-03-08,53.4,3.0,8.7,0.9
2012-03-09,0.0,20.0,0.5,1.0
2012-03-10,0.4,0.4,1.5,3.1
2012-03-11,16.0,33.5,40.4,18.3
2012-03-12,92.6,45.1,16.8,20.2
2012-03-13,38.3,24.0,8.1,0.0
2012-03-14,5.2,3.0,3.8,0.3
2012-03-15,17.0,12.5,5.3,2.7
2012-03-16,0.0,0.0,0.0,0.0
2012-03-17,0.0,0.0,0.0,0.0
2012-03-18,0.0,0.0,0.0,0.0
2012-03-19,0.0,0.0,0.0,0.0
2012-03-20,0.0,39.5,0.0,0.0
2012-03-21,0.0,0.0,0.0,0.0
2012-03-22,0.0,0.0,0.0,0.0
2012-03-23,0.0,0.0,0.0,0.0
2012-03-24,0.0,7.0,0.0,0.0
2012-03-25,0.0,0.0,0.0,0.0
2012-03-26,5.5,29.5,1.5,0.0
2012-03-27,0.5,0.5,0.0,0.5
2012-03-28,0.0,0.0,0.0,0.0
2012-03-29,0.0,0.4,0.0,0.0
2012-03-30,0.5,2.1,0.0,0.0
2012-03-31,7.0,29.5,0.0,0.4
2012-04-01,1.5,58.9,6.0,20.6
2012-04-02,18.5,8.6,10.5,4.0
2012-04-03,8.5,2.0,9.0,0.0
2012-04-04,0.0,4.5,0.0,0.5
2012-04-05,0.4,0.0,0.0,1.2
2012-04-06,3.1,10.5,14.5,21.8
2012-04-07,0.3,0.0,0.0,0.0
2012-04-08,7.5,2.0,19.3,7.6
2012-04-09,6.2,8.5,8.1,4.9
2012-04-10,0.0,0.0,0.6,0.0
2012-04-11,0.4,11.0,0.5,0.0
2012-04-12,44.1,10.0,0.0,0.0
2012-04-13,0.4,0.0,0.4,0.0
2012-04-14,8.1,30.0,25.1,0.0
2012-04-15,1.5,0.5,0.0,0.0
2012-04-16,2.3,0.0,0.0,0.0
2012-04-17,6.7,0.0,0.0,0.0
2012-04-18,0.4,3.3,0.0,1.0
2012-04-19,0.1,0.2,0.0,0.0
2012-04-20,0.0,48.5,0.0,0.0
2012-04-21,0.0,3.5,0.0,15.0
2012-04-22,0.0,0.0,0.0,0.0
2012-04-23,0.4,0.0,0.0,0.0
2012-04-24,19.6,1.0,0.0,0.0
2012-04-25,0.0,0.0,0.0,2.0
2012-04-26,0.0,0.0,0.0,0.0
2012-04-27,0.0,37.5,0.0,0.5
2012-04-28,0.5,0.0,0.0,0.5
2012-04-29,28.0,35.5,23.3,40.5
2012-04-30,0.0,16.0,0.7,0.0
2012-05-01,0.0,21.0,0.0,0.0
2012-05-02,38.0,8.1,0.0,38.0
2012-05-03,0.0,0.4,0.0,0.0
2012-05-04,3.0,24.5,17.0,32.5
2012-05-05,44.5,1.0,1.0,0.0
2012-05-06,0.5,9.4,11.5,34.0
2012-05-07,0.0,0.6,0.0,0.5
2012-05-08,1.0,7.0,0.7,0.0
2012-05-09,1.0,25.1,1.8,0.0
2012-05-10,0.0,46.9,0.0,0.0
2012-05-11,2.0,0.0,0.0,0.0
2012-05-12,5.6,0.0,0.0,20.5
2012-05-13,1.9,0.0,0.0,0.5
2012-05-14,4.7,0.5,0.0,5.3
2012-05-15,0.8,0.5,0.0,0.7
2012-05-16,18.0,0.0,0.0,1.0
2012-05-17,0.0,0.0,0.5,9.0
2012-05-18,0.0,0.0,0.0,0.5
2012-05-19,0.0,15.0,0.0,0.0
2012-05-20,1.0,25.7,0.0,0.0
2012-05-21,0.0,0.3,0.0,0.0
2012-05-22,0.0,1.0,1.5,22.0
2012-05-23,27.5,2.0,52.5,6.9
2012-05-24,5.0,4.3,14.6,9.1
2012-05-25,3.0,5.7,0.9,0.0
2012-05-26,0.0,0.5,3.7,0.0
2012-05-27,0.0,0.0,14.7,27.8
2012-05-28,0.0,17.0,23.7,25.6
2012-05-29,0.0,0.0,0.5,2.1
2012-05-30,0.5,1.5,0.0,0.5
2012-05-31,0.5,4.7,3.5,3.0
2012-06-01,3.0,40.9,4.0,4.0
2012-06-02,15.9,7.7,6.5,7.0
2012-06-03,4.1,0.2,0.0,12.5
2012-06-04,10.0,0.0,22.5,0.5
2012-06-05,16.1,0.0,0.0,1.0
2012-06-06,0.4,0.0,14.0,0.0
2012-06-07,0.0,0.0,8.5,7.0
2012-06-08,0.0,0.0,0.0,0.0
2012-06-09,0.0,0.0,0.0,8.0
2012-06-10,0.0,16.5,0.5,0.0
2012-06-11,0.0,0.0,24.5,0.0
2012-06-12,0.0,0.0,0.0,0.0
2012-06-13,0.0,0.0,2.0,0.0
2012-06-14,0.0,0.0,0.0,0.0
2012-06-15,0.0,0.0,0.0,0.0
2012-06-16,0.0,0.0,0.0,0.0
2012-06-17,0.0,0.0,0.0,0.0
2012-06-18,0.0,0.0,0.0,1.0
2012-06-19,0.0,0.0,10.5,0.0
2012-06-20,0.4,1.0,0.0,0.0
2012-06-21,40.6,1.5,5.9,5.0
2012-06-22,0.0,0.0,0.6,0.0
2012-06-23,0.0,0.5,5.0,0.0
2012-06-24,17.5,1.5,0.5,0.0
2012-06-25,0.0,0.0,0.0,0.0
2012-06-26,0.0,0.0,15.7,0.5
2012-06-27,0.0,1.0,0.3,0.5
2012-06-28,0.0,0.0,0.0,0.0
2012-06-29,0.0,0.0,0.0,0.0
2012-06-30,0.0,0.0,0.0,0.0
2012-07-01,0.0,0.0,0.0,0.4
2012-07-02,5.5,2.5,0.0,0.1
2012-07-03,0.6,0.0,4.0,1.4
2012-07-04,16.9,36.5,27.5,21.5
2012-07-05,15.0,6.5,0.5,30.1
2012-07-06,0.4,26.0,1.5,0.8
2012-07-07,0.1,7.5,0.0,2.1
2012-07-08,18.3,28.7,0.4,0.5
2012-07-09,18.7,29.3,38.1,9.0
2012-07-10,0.4,0.4,0.0,0.1
2012-07-11,2.6,1.1,0.4,0.0
2012-07-12,0.0,1.5,10.6,18.0
2012-07-13,0.0,0.0,0.0,0.5
2012-07-14,0.0,0.0,0.0,10.0
2012-07-15,0.0,37.0,0.4,0.5
2012-07-16,0.0,0.3,0.1,0.0
2012-07-17,27.0,4.2,0.5,11.5
2012-07-18,0.0,28.4,3.0,1.0
2012-07-19,1.6,8.2,44.6,0.0
2012-07-20,1.4,1.0,0.4,0.0
2012-07-21,0.0,0.0,4.0,0.0
2012-07-22,21.0,14.5,31.5,14.5
2012-07-23,15.5,3.5,18.0,14.5
2012-07-24,0.0,0.0,0.0,4.5
2012-07-25,0.0,0.0,0.0,0.0
2012-07-26,0.5,0.0,0.0,0.0
2012-07-27,18.0,0.0,0.0,0.0
2012-07-28,1.0,0.0,0.0,0.0
2012-07-29,0.0,0.0,0.0,0.0
2012-07-30,0.0,0.0,0.0,0.0
2012-07-31,0.0,0.0,0.0,0.0
2012-08-01,0.0,4.5,0.0,3.5
2012-08-02,0.0,0.0,1.5,1.0
2012-08-03,0.0,0.4,0.0,3.0
2012-08-04,0.4,0.4,0.4,8.4
2012-08-05,57.1,6.2,4.1,51.1
2012-08-06,84.5,0.3,0.0,1.5
2012-08-07,16.4,25.2,12.0,1.0
2012-08-08,1.6,0.0,0.4,0.5
2012-08-09,0.4,0.0,30.6,15.4
2012-08-10,0.1,0.0,0.0,0.6
2012-08-11,0.4,0.5,0.0,0.4
2012-08-12,8.1,2.0,0.0,45.6
2012-08-13,6.4,0.4,0.0,0.0
2012-08-14,30.1,6.1,0.0,0.0
2012-08-15,1.0,0.5,1.5,2.5
2012-08-16,3.5,8.5,2.5,0.0
2012-08-17,16.4,11.0,0.0,6.5
2012-08-18,1.1,0.0,0.0,0.0
2012-08-19,0.0,4.5,0.0,0.0
2012-08-20,0.0,0.0,0.0,0.0
2012-08-21,1.7,0.0,0.0,0.0
2012-08-22,21.3,0.0,0.0,13.5
2012-08-23,5.4,0.0,0.0,1.0
2012-08-24,4.1,0.5,0.5,3.0
2012-08-25,0.0,0.0,0.0,0.0
2012-08-26,14.0,0.0,0.0,0.0
2012-08-27,3.5,0.5,18.4,2.9
2012-08-28,3.5,10.5,2.9,2.6
2012-08-29,0.0,0.0,0.2,7.8
